Scope,Position,Archetype,Attribute,Count,Min,P10,P25,Median,P75,P90,P95,P99,Max,Reliable
Position+Archetype,DE,Balanced,ThrowAccuracy,797,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,29.00,true
Position+Archetype,DE,Balanced,KickAccuracy,797,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,DE,Balanced,KickPower,797,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.04,16.00,true
Position+Archetype,DE,Balanced,PuntAccuracy,797,0.00,2.00,3.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,DE,Balanced,PuntPower,797,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,15.00,true
Position+Archetype,OG,Run Blocking,Speed,548,10.00,14.00,16.00,20.00,22.00,24.00,26.00,28.00,30.00,true
Position+Archetype,OG,Run Blocking,Agility,548,3.00,8.00,11.00,14.00,18.00,23.00,29.00,37.00,45.00,true
Position+Archetype,OG,Run Blocking,FootballIQ,548,3.00,11.00,13.00,18.00,24.00,29.00,32.00,38.00,40.00,true
Position+Archetype,OG,Run Blocking,Strength,548,25.00,35.00,39.00,44.00,50.00,55.00,59.00,63.53,73.00,true
Position+Archetype,OG,Run Blocking,Carrying,548,1.00,3.70,6.00,11.00,15.00,19.00,21.00,25.53,26.00,true
Position+Archetype,OG,Run Blocking,Catching,548,0.00,3.00,7.00,10.00,15.00,19.00,21.00,25.00,29.00,true
Position+Archetype,OG,Run Blocking,RouteRunning,548,0.00,1.00,3.00,6.00,8.00,10.00,10.00,13.53,16.00,true
Position+Archetype,OG,Run Blocking,ZoneCoverage,548,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,29.00,true
Position+Archetype,OG,Run Blocking,ManCoverage,548,0.00,3.00,7.00,10.00,15.00,19.00,21.00,25.00,31.00,true
Position+Archetype,OG,Run Blocking,Tackle,548,0.00,4.00,6.00,10.00,15.00,19.00,21.00,25.00,29.00,true
Position+Archetype,OG,Run Blocking,PassBlock,548,7.00,14.00,17.00,22.00,27.00,32.00,35.65,42.00,50.00,true
Position+Archetype,OG,Run Blocking,RunBlock,548,21.00,28.00,32.00,37.00,44.00,48.00,52.00,60.53,64.00,true
Position+Archetype,OG,Run Blocking,PassRush,548,1.00,3.00,5.00,8.00,11.00,17.00,19.00,23.53,25.00,true
Position+Archetype,OG,Run Blocking,RunDefense,548,0.00,2.00,3.00,7.00,9.00,11.00,14.00,15.53,16.00,true
Position+Archetype,OG,Run Blocking,ThrowPower,548,0.00,2.00,4.00,7.50,11.00,16.00,19.00,24.53,28.00,true
Position+Archetype,OG,Run Blocking,ThrowAccuracy,548,0.00,2.00,5.00,8.00,11.00,16.00,19.00,22.00,26.00,true
Position+Archetype,OG,Run Blocking,KickAccuracy,548,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,18.00,true
Position+Archetype,OG,Run Blocking,KickPower,548,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,17.00,true
Position+Archetype,OG,Run Blocking,PuntAccuracy,548,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,OG,Run Blocking,PuntPower,548,0.00,2.00,4.00,6.00,9.00,10.00,12.00,15.00,17.00,true
Position+Archetype,K,Accuracy,Speed,282,0.00,3.00,6.00,9.00,13.00,17.00,20.00,24.00,24.00,true
Position+Archetype,K,Accuracy,Agility,282,0.00,3.00,6.00,9.00,13.00,18.00,20.00,23.38,25.00,true
Position+Archetype,K,Accuracy,FootballIQ,282,5.00,8.00,11.00,13.50,18.00,22.00,23.00,26.38,29.00,true
Position+Archetype,K,Accuracy,Strength,282,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.19,16.00,true
Position+Archetype,K,Accuracy,Carrying,282,0.00,3.00,6.00,10.00,13.00,18.00,20.00,22.00,23.00,true
Position+Archetype,K,Accuracy,Catching,282,0.00,3.00,6.00,9.00,14.00,18.00,20.95,24.19,26.00,true
Position+Archetype,K,Accuracy,RouteRunning,282,0.00,1.00,2.25,5.00,8.00,9.00,10.00,12.19,16.00,true
Position+Archetype,K,Accuracy,ZoneCoverage,282,1.00,3.00,5.00,10.00,14.00,19.00,20.00,23.00,25.00,true
Position+Archetype,K,Accuracy,ManCoverage,282,0.00,3.00,6.00,9.00,14.00,18.00,20.00,25.00,25.00,true
Position+Archetype,K,Accuracy,Tackle,282,0.00,2.00,3.00,6.00,8.00,10.00,10.95,15.00,16.00,true
Position+Archetype,K,Accuracy,PassBlock,282,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.19,15.00,true
Position+Archetype,K,Accuracy,RunBlock,282,0.00,2.00,3.00,6.00,8.00,10.00,11.00,12.00,16.00,true
Position+Archetype,K,Accuracy,PassRush,282,0.00,2.00,4.00,6.00,9.00,10.00,11.00,13.19,14.00,true
Position+Archetype,K,Accuracy,RunDefense,282,0.00,2.00,3.00,6.00,8.00,10.00,11.00,15.00,15.00,true
Position+Archetype,K,Accuracy,ThrowPower,282,1.00,3.00,6.00,9.00,13.00,18.00,20.00,25.19,27.00,true
Position+Archetype,K,Accuracy,ThrowAccuracy,282,0.00,4.00,6.00,9.00,13.00,18.00,20.00,23.19,25.00,true
Position+Archetype,K,Accuracy,KickAccuracy,282,19.00,24.00,27.00,32.00,41.00,48.00,53.00,57.19,62.00,true
Position+Archetype,K,Accuracy,KickPower,282,5.00,9.00,12.00,15.00,21.00,26.00,29.00,33.00,33.00,true
Position+Archetype,K,Accuracy,PuntAccuracy,282,1.00,3.00,5.25,9.00,13.00,18.00,20.00,23.19,26.00,true
Position+Archetype,K,Accuracy,PuntPower,282,0.00,3.00,6.00,9.00,14.00,18.00,19.95,25.00,26.00,true
Position+Archetype,ATH,Lineman,Speed,138,10.00,14.70,18.00,23.00,26.00,29.00,30.00,31.63,35.00,true
Position+Archetype,ATH,Lineman,Agility,138,10.00,14.70,19.25,24.50,30.00,35.00,38.00,45.63,50.00,true
Position+Archetype,ATH,Lineman,FootballIQ,138,10.00,14.00,18.00,22.00,31.00,37.00,38.00,40.00,40.00,true
Position+Archetype,ATH,Lineman,Strength,138,25.00,29.70,35.00,41.00,47.75,53.30,56.00,59.63,61.00,true
Position+Archetype,ATH,Lineman,Carrying,138,1.00,4.00,6.00,10.00,14.00,18.00,20.00,23.26,24.00,true
Position+Archetype,ATH,Lineman,Catching,138,1.00,2.00,3.00,5.50,9.00,10.00,11.15,15.63,16.00,true
Position+Archetype,ATH,Lineman,RouteRunning,138,0.00,1.00,3.25,6.00,8.00,10.00,10.00,11.63,13.00,true
Position+Archetype,ATH,Lineman,ZoneCoverage,138,0.00,2.00,4.00,7.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,ATH,Lineman,ManCoverage,138,1.00,2.00,5.00,7.00,11.00,21.00,25.00,31.26,33.00,true
Position+Archetype,ATH,Lineman,Tackle,138,5.00,7.00,8.25,13.00,20.00,36.30,38.30,49.52,52.00,true
Position+Archetype,ATH,Lineman,PassBlock,138,10.00,14.00,22.00,27.00,35.00,39.30,41.15,46.63,48.00,true
Position+Archetype,ATH,Lineman,RunBlock,138,10.00,17.00,21.25,28.00,34.00,39.00,41.30,47.78,52.00,true
Position+Archetype,ATH,Lineman,PassRush,138,12.00,14.70,19.00,25.00,30.00,34.30,37.15,40.00,41.00,true
Position+Archetype,ATH,Lineman,RunDefense,138,10.00,14.00,20.00,25.00,30.00,34.00,35.15,38.63,40.00,true
Position+Archetype,ATH,Lineman,ThrowPower,138,1.00,3.00,6.00,9.50,13.75,17.00,19.00,22.00,25.00,true
Position+Archetype,ATH,Lineman,ThrowAccuracy,138,1.00,2.70,6.00,9.00,13.00,18.00,19.00,21.00,25.00,true
Position+Archetype,ATH,Lineman,KickAccuracy,138,1.00,2.00,5.00,8.00,10.00,15.00,15.00,16.00,17.00,true
Position+Archetype,ATH,Lineman,KickPower,138,0.00,1.70,4.00,7.00,10.00,13.00,15.00,15.63,19.00,true
Position+Archetype,ATH,Lineman,PuntAccuracy,138,0.00,2.00,5.00,8.00,10.00,14.00,15.00,15.63,16.00,true
Position+Archetype,ATH,Lineman,PuntPower,138,0.00,2.00,5.00,8.00,10.00,13.00,14.15,15.63,18.00,true
Position+Archetype,ILB,Speed,Speed,316,35.00,41.00,44.00,49.00,57.00,62.00,65.00,68.00,73.00,true
Position+Archetype,ILB,Speed,Agility,316,20.00,25.00,28.00,33.00,40.00,46.00,49.00,54.00,59.00,true
Position+Archetype,ILB,Speed,FootballIQ,316,3.00,11.00,14.00,19.00,25.00,30.00,34.00,38.00,40.00,true
Position+Archetype,ILB,Speed,Strength,316,13.00,20.00,23.00,28.00,34.00,40.00,43.00,49.00,52.00,true
Position+Archetype,ILB,Speed,Carrying,316,0.00,4.00,6.00,10.00,16.00,19.00,21.00,25.00,31.00,true
Position+Archetype,ILB,Speed,Catching,316,1.00,4.00,7.00,11.00,15.00,19.00,21.00,25.85,30.00,true
Position+Archetype,ILB,Speed,RouteRunning,316,0.00,1.00,3.00,5.00,8.00,10.00,11.00,14.00,15.00,true
Position+Archetype,ILB,Speed,ZoneCoverage,316,12.00,20.00,23.00,28.00,34.00,41.00,45.00,51.70,54.00,true
Position+Archetype,ILB,Speed,ManCoverage,316,14.00,20.00,23.00,29.00,35.00,40.50,45.00,51.85,59.00,true
Position+Archetype,ILB,Speed,Tackle,316,12.00,19.00,23.00,28.00,35.00,39.50,44.00,47.00,52.00,true
Position+Archetype,ILB,Speed,PassBlock,316,1.00,2.00,3.75,6.00,9.00,10.00,11.00,13.85,17.00,true
Position+Archetype,ILB,Speed,RunBlock,316,0.00,2.00,3.00,6.00,8.00,10.00,11.00,14.00,17.00,true
Position+Archetype,ILB,Speed,PassRush,316,2.00,8.00,11.00,14.00,19.00,23.00,25.25,29.00,30.00,true
Position+Archetype,ILB,Speed,RunDefense,316,16.00,25.00,28.75,33.00,39.00,44.00,49.00,52.85,58.00,true
Position+Archetype,ILB,Speed,ThrowPower,316,1.00,3.00,6.00,10.00,15.00,19.00,21.25,25.00,31.00,true
Position+Archetype,ILB,Speed,ThrowAccuracy,316,1.00,4.00,7.00,11.00,15.00,19.00,20.25,24.00,29.00,true
Position+Archetype,ILB,Speed,KickAccuracy,316,1.00,2.00,3.00,6.00,9.00,10.00,11.00,14.85,16.00,true
Position+Archetype,ILB,Speed,KickPower,316,0.00,2.00,3.00,6.00,9.00,10.00,11.00,14.00,16.00,true
Position+Archetype,ILB,Speed,PuntAccuracy,316,1.00,2.00,3.00,6.00,9.00,10.00,11.00,15.00,17.00,true
Position+Archetype,ILB,Speed,PuntPower,316,0.00,2.00,4.00,7.00,9.00,11.00,12.00,15.85,17.00,true
Position+Archetype,C,Run Blocking,Speed,238,13.00,14.00,16.00,19.00,22.00,24.00,25.00,26.63,29.00,true
Position+Archetype,C,Run Blocking,Agility,238,5.00,8.00,10.00,14.00,17.00,21.00,26.15,37.26,41.00,true
Position+Archetype,C,Run Blocking,FootballIQ,238,7.00,10.00,14.00,18.00,23.00,28.00,33.00,39.52,41.00,true
Position+Archetype,C,Run Blocking,Strength,238,30.00,35.00,38.00,43.00,48.00,53.30,58.00,67.63,70.00,true
Position+Archetype,C,Run Blocking,Carrying,238,1.00,3.00,6.00,10.00,14.00,18.00,19.15,22.63,26.00,true
Position+Archetype,C,Run Blocking,Catching,238,0.00,3.00,7.00,10.00,14.00,17.00,19.15,23.63,25.00,true
Position+Archetype,C,Run Blocking,RouteRunning,238,0.00,1.00,2.25,5.00,8.00,9.00,10.00,12.52,14.00,true
Position+Archetype,C,Run Blocking,ZoneCoverage,238,1.00,4.00,7.00,10.00,15.00,18.00,19.15,24.63,30.00,true
Position+Archetype,C,Run Blocking,ManCoverage,238,2.00,4.00,7.00,10.00,14.00,17.30,20.00,23.63,25.00,true
Position+Archetype,C,Run Blocking,Tackle,238,1.00,4.00,6.00,10.00,15.00,18.00,20.00,24.63,28.00,true
Position+Archetype,C,Run Blocking,PassBlock,238,9.00,13.70,17.00,21.50,27.75,32.30,37.00,42.00,46.00,true
Position+Archetype,C,Run Blocking,RunBlock,238,23.00,28.00,32.25,37.00,43.00,49.00,51.15,61.26,65.00,true
Position+Archetype,C,Run Blocking,PassRush,238,0.00,2.00,5.00,8.00,10.00,16.00,19.00,21.63,25.00,true
Position+Archetype,C,Run Blocking,RunDefense,238,0.00,2.00,4.00,6.00,10.00,11.00,13.00,16.00,16.00,true
Position+Archetype,C,Run Blocking,ThrowPower,238,1.00,3.00,5.00,8.00,11.00,16.00,19.00,24.63,27.00,true
Position+Archetype,C,Run Blocking,ThrowAccuracy,238,0.00,2.00,5.00,8.00,11.00,16.00,19.00,25.00,25.00,true
Position+Archetype,C,Run Blocking,KickAccuracy,238,0.00,2.00,3.00,6.00,8.75,10.00,10.15,14.00,17.00,true
Position+Archetype,C,Run Blocking,KickPower,238,0.00,2.00,4.00,6.00,9.00,10.00,10.00,16.63,17.00,true
Position+Archetype,C,Run Blocking,PuntAccuracy,238,0.00,2.00,4.00,6.00,9.00,10.00,11.00,13.63,17.00,true
Position+Archetype,C,Run Blocking,PuntPower,238,0.00,2.00,4.00,6.00,9.00,10.00,11.00,13.63,15.00,true
Position+Archetype,OT,Run Blocking,Speed,805,13.00,15.00,17.00,20.00,22.00,24.60,26.00,28.00,30.00,true
Position+Archetype,OT,Run Blocking,Agility,805,5.00,8.00,11.00,14.00,18.00,25.00,30.00,36.96,46.00,true
Position+Archetype,OT,Run Blocking,FootballIQ,805,6.00,11.00,14.00,19.00,25.00,30.00,33.00,37.00,43.00,true
Position+Archetype,OT,Run Blocking,Strength,805,30.00,35.00,39.00,45.00,51.00,56.00,59.00,65.00,74.00,true
Position+Archetype,OT,Run Blocking,Carrying,805,1.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,29.00,true
Position+Archetype,OT,Run Blocking,Catching,805,1.00,4.00,7.00,11.00,15.00,19.00,20.00,24.00,25.00,true
Position+Archetype,OT,Run Blocking,RouteRunning,805,0.00,1.00,3.00,6.00,8.00,10.00,10.80,14.00,16.00,true
Position+Archetype,OT,Run Blocking,ZoneCoverage,805,0.00,4.00,7.00,11.00,16.00,19.00,21.00,24.00,31.00,true
Position+Archetype,OT,Run Blocking,ManCoverage,805,0.00,4.00,8.00,11.00,16.00,19.00,21.00,24.96,30.00,true
Position+Archetype,OT,Run Blocking,Tackle,805,0.00,4.00,8.00,11.00,15.00,20.00,21.00,25.00,26.00,true
Position+Archetype,OT,Run Blocking,PassBlock,805,7.00,13.00,17.00,22.00,28.00,33.00,36.00,41.00,49.00,true
Position+Archetype,OT,Run Blocking,RunBlock,805,23.00,28.00,32.00,39.00,44.00,50.00,52.80,57.00,66.00,true
Position+Archetype,OT,Run Blocking,PassRush,805,0.00,2.00,5.00,8.00,12.00,17.00,20.00,24.00,27.00,true
Position+Archetype,OT,Run Blocking,RunDefense,805,0.00,2.00,4.00,7.00,10.00,11.00,14.00,15.00,18.00,true
Position+Archetype,OT,Run Blocking,ThrowPower,805,1.00,3.00,5.00,8.00,12.00,17.60,20.00,24.00,28.00,true
Position+Archetype,OT,Run Blocking,ThrowAccuracy,805,0.00,2.00,5.00,8.00,12.00,18.00,20.00,23.96,26.00,true
Position+Archetype,OT,Run Blocking,KickAccuracy,805,0.00,2.00,4.00,6.00,9.00,10.00,12.00,15.96,16.00,true
Position+Archetype,OT,Run Blocking,KickPower,805,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.00,17.00,true
Position+Archetype,OT,Run Blocking,PuntAccuracy,805,0.00,2.00,3.00,6.00,8.00,10.00,11.00,15.00,18.00,true
Position+Archetype,OT,Run Blocking,PuntPower,805,0.00,2.00,4.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,ILB,Field General,Speed,378,25.00,31.00,34.00,39.00,45.00,51.30,54.15,59.00,66.00,true
Position+Archetype,ILB,Field General,Agility,378,15.00,20.00,24.00,29.00,34.00,40.00,43.00,49.46,56.00,true
Position+Archetype,ILB,Field General,FootballIQ,378,20.00,27.00,30.00,36.00,41.00,46.00,50.00,57.23,61.00,true
Position+Archetype,ILB,Field General,Strength,378,15.00,20.00,24.00,29.00,34.75,40.00,43.00,49.23,58.00,true
Position+Archetype,ILB,Field General,Carrying,378,1.00,3.00,7.00,11.00,15.00,19.00,20.15,27.00,31.00,true
Position+Archetype,ILB,Field General,Catching,378,0.00,5.00,7.00,10.00,14.00,19.00,20.00,25.00,28.00,true
Position+Archetype,ILB,Field General,RouteRunning,378,0.00,1.00,2.25,5.00,8.00,10.00,10.00,14.00,15.00,true
Position+Archetype,ILB,Field General,ZoneCoverage,378,20.00,26.00,30.00,34.00,40.00,46.00,49.00,54.00,60.00,true
Position+Archetype,ILB,Field General,ManCoverage,378,7.00,15.00,19.00,24.00,29.00,34.00,38.00,44.23,50.00,true
Position+Archetype,ILB,Field General,Tackle,378,13.00,20.00,23.00,29.00,34.00,41.00,43.15,50.46,56.00,true
Position+Archetype,ILB,Field General,PassBlock,378,0.00,2.00,3.00,6.00,8.00,10.00,11.00,15.00,17.00,true
Position+Archetype,ILB,Field General,RunBlock,378,0.00,2.00,4.00,6.00,9.00,10.00,11.15,15.00,17.00,true
Position+Archetype,ILB,Field General,PassRush,378,4.00,8.00,11.00,14.00,18.00,22.00,24.15,31.00,34.00,true
Position+Archetype,ILB,Field General,RunDefense,378,15.00,20.00,24.00,29.00,34.75,40.00,44.00,48.23,60.00,true
Position+Archetype,ILB,Field General,ThrowPower,378,1.00,3.00,7.00,11.00,15.00,19.00,21.00,26.23,30.00,true
Position+Archetype,ILB,Field General,ThrowAccuracy,378,0.00,4.00,7.00,11.00,15.00,19.00,21.00,25.00,33.00,true
Position+Archetype,ILB,Field General,KickAccuracy,378,0.00,2.00,3.00,6.00,9.00,10.00,12.00,14.00,16.00,true
Position+Archetype,ILB,Field General,KickPower,378,0.00,2.00,3.00,6.00,9.00,10.00,11.00,13.46,17.00,true
Position+Archetype,ILB,Field General,PuntAccuracy,378,0.00,2.00,4.00,6.00,8.00,10.00,12.00,15.00,16.00,true
Position+Archetype,ILB,Field General,PuntPower,378,0.00,2.00,4.00,6.00,9.00,10.00,11.00,15.00,17.00,true
Position+Archetype,TE,Vertical Threat,Speed,423,34.00,39.00,44.00,49.00,55.50,61.80,65.00,70.78,75.00,true
Position+Archetype,TE,Vertical Threat,Agility,423,14.00,20.00,23.00,26.00,33.00,39.00,42.00,49.00,54.00,true
Position+Archetype,TE,Vertical Threat,FootballIQ,423,7.00,11.00,13.00,18.00,24.00,30.00,33.00,38.00,42.00,true
Position+Archetype,TE,Vertical Threat,Strength,423,20.00,25.00,28.00,33.00,39.00,45.00,48.90,54.78,60.00,true
Position+Archetype,TE,Vertical Threat,Carrying,423,4.00,13.00,16.00,19.00,23.00,29.00,32.00,37.56,43.00,true
Position+Archetype,TE,Vertical Threat,Catching,423,15.00,20.00,23.00,28.00,34.00,39.00,42.00,47.78,51.00,true
Position+Archetype,TE,Vertical Threat,RouteRunning,423,1.00,8.00,10.00,14.00,18.00,23.00,26.90,31.00,33.00,true
Position+Archetype,TE,Vertical Threat,ZoneCoverage,423,0.00,4.00,6.00,10.00,14.00,18.00,20.00,24.00,30.00,true
Position+Archetype,TE,Vertical Threat,ManCoverage,423,1.00,4.00,6.50,10.00,14.00,19.00,21.00,25.00,26.00,true
Position+Archetype,TE,Vertical Threat,Tackle,423,1.00,4.00,7.00,10.00,15.00,19.00,21.00,24.00,29.00,true
Position+Archetype,TE,Vertical Threat,PassBlock,423,8.00,14.20,18.00,24.00,29.00,34.00,36.90,43.78,46.00,true
Position+Archetype,TE,Vertical Threat,RunBlock,423,15.00,20.00,23.00,28.00,34.00,39.00,43.00,49.78,54.00,true
Position+Archetype,TE,Vertical Threat,PassRush,423,1.00,5.00,8.00,12.00,17.00,21.00,23.00,29.78,33.00,true
Position+Archetype,TE,Vertical Threat,RunDefense,423,0.00,3.00,7.00,10.00,15.00,19.00,21.00,25.78,30.00,true
Position+Archetype,TE,Vertical Threat,ThrowPower,423,0.00,4.00,7.00,11.00,15.00,19.00,20.00,24.00,29.00,true
Position+Archetype,TE,Vertical Threat,ThrowAccuracy,423,1.00,5.00,7.00,11.00,15.00,19.00,20.00,24.00,27.00,true
Position+Archetype,TE,Vertical Threat,KickAccuracy,423,0.00,2.00,4.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,TE,Vertical Threat,KickPower,423,0.00,2.00,4.00,6.00,9.00,10.00,11.00,15.00,17.00,true
Position+Archetype,TE,Vertical Threat,PuntAccuracy,423,0.00,2.00,3.00,6.00,9.00,10.00,11.00,13.56,16.00,true
Position+Archetype,TE,Vertical Threat,PuntPower,423,0.00,2.00,3.00,6.00,9.00,10.00,11.00,15.00,16.00,true
Position+Archetype,SS,Run Stopper,Speed,262,30.00,34.00,37.00,42.00,50.00,54.00,56.95,61.39,63.00,true
Position+Archetype,SS,Run Stopper,Agility,262,14.00,19.00,22.25,26.00,34.00,39.00,40.95,45.00,52.00,true
Position+Archetype,SS,Run Stopper,FootballIQ,262,7.00,10.00,12.00,16.50,24.00,28.00,31.00,36.39,40.00,true
Position+Archetype,SS,Run Stopper,Strength,262,6.00,10.00,12.00,18.00,26.75,32.00,35.00,40.39,44.00,true
Position+Archetype,SS,Run Stopper,Carrying,262,1.00,4.00,6.00,10.00,15.00,19.00,21.00,24.00,26.00,true
Position+Archetype,SS,Run Stopper,Catching,262,3.00,7.00,9.00,11.00,14.00,16.00,18.00,21.17,27.00,true
Position+Archetype,SS,Run Stopper,RouteRunning,262,0.00,1.00,2.00,5.00,8.00,9.00,10.00,14.39,15.00,true
Position+Archetype,SS,Run Stopper,ZoneCoverage,262,13.00,18.00,22.00,26.00,31.00,37.00,39.95,45.00,48.00,true
Position+Archetype,SS,Run Stopper,ManCoverage,262,15.00,19.00,21.00,26.00,31.00,37.00,39.00,43.39,46.00,true
Position+Archetype,SS,Run Stopper,Tackle,262,13.00,19.00,22.00,27.00,34.00,39.90,41.95,47.00,50.00,true
Position+Archetype,SS,Run Stopper,PassBlock,262,0.00,2.00,4.00,7.00,9.00,10.00,11.95,15.00,16.00,true
Position+Archetype,SS,Run Stopper,RunBlock,262,0.00,2.00,4.00,7.00,9.00,10.00,11.00,14.39,15.00,true
Position+Archetype,SS,Run Stopper,PassRush,262,0.00,2.00,3.00,6.00,8.00,10.00,11.00,13.78,15.00,true
Position+Archetype,SS,Run Stopper,RunDefense,262,19.00,24.00,26.00,31.00,36.00,42.00,45.95,49.00,53.00,true
Position+Archetype,SS,Run Stopper,ThrowPower,262,1.00,3.00,6.00,10.00,14.00,18.00,21.00,23.00,26.00,true
Position+Archetype,SS,Run Stopper,ThrowAccuracy,262,1.00,3.00,6.00,9.00,14.00,18.90,20.00,24.00,26.00,true
Position+Archetype,SS,Run Stopper,KickAccuracy,262,0.00,2.00,4.00,6.00,9.00,10.00,11.00,14.39,15.00,true
Position+Archetype,SS,Run Stopper,KickPower,262,1.00,2.00,3.00,6.00,8.00,10.00,11.00,14.00,15.00,true
Position+Archetype,SS,Run Stopper,PuntAccuracy,262,0.00,2.00,3.00,6.00,8.00,10.00,11.00,13.00,14.00,true
Position+Archetype,SS,Run Stopper,PuntPower,262,1.00,2.00,3.00,6.00,9.00,10.00,11.00,14.78,16.00,true
Position+Archetype,ATH,Weakside,Speed,119,20.00,29.00,31.00,37.00,44.00,50.20,53.00,58.00,59.00,true
Position+Archetype,ATH,Weakside,Agility,119,11.00,16.80,23.00,28.00,36.00,43.00,50.10,55.00,59.00,true
Position+Archetype,ATH,Weakside,FootballIQ,119,10.00,17.00,21.50,25.00,29.00,34.00,37.10,39.00,40.00,true
Position+Archetype,ATH,Weakside,Strength,119,10.00,15.00,18.00,27.00,33.00,38.20,40.00,46.00,50.00,true
Position+Archetype,ATH,Weakside,Carrying,119,1.00,3.00,7.00,10.00,15.00,18.20,20.10,22.00,24.00,true
Position+Archetype,ATH,Weakside,Catching,119,5.00,7.00,10.00,15.00,22.00,26.00,29.00,30.82,32.00,true
Position+Archetype,ATH,Weakside,RouteRunning,119,0.00,2.80,6.00,9.00,12.00,14.20,15.00,18.64,19.00,true
Position+Archetype,ATH,Weakside,ZoneCoverage,119,7.00,17.80,22.50,29.00,35.00,40.00,44.10,48.00,50.00,true
Position+Archetype,ATH,Weakside,ManCoverage,119,10.00,16.80,23.00,28.00,34.00,39.00,43.00,45.00,49.00,true
Position+Archetype,ATH,Weakside,Tackle,119,12.00,16.00,20.00,27.00,33.00,37.20,39.10,42.82,47.00,true
Position+Archetype,ATH,Weakside,PassBlock,119,0.00,2.00,4.00,8.00,10.00,13.00,14.10,16.00,16.00,true
Position+Archetype,ATH,Weakside,RunBlock,119,0.00,2.00,5.00,8.00,11.00,13.20,14.10,15.00,16.00,true
Position+Archetype,ATH,Weakside,PassRush,119,5.00,9.00,13.00,17.00,22.00,28.20,31.00,33.82,35.00,true
Position+Archetype,ATH,Weakside,RunDefense,119,4.00,8.80,12.00,17.00,22.00,25.00,29.00,33.00,34.00,true
Position+Archetype,ATH,Weakside,ThrowPower,119,0.00,2.80,6.00,9.00,12.00,15.00,16.10,19.82,26.00,true
Position+Archetype,ATH,Weakside,ThrowAccuracy,119,0.00,2.00,6.00,8.00,11.50,15.00,16.30,24.28,26.00,true
Position+Archetype,ATH,Weakside,KickAccuracy,119,0.00,2.00,5.00,8.00,10.50,13.00,14.00,15.82,16.00,true
Position+Archetype,ATH,Weakside,KickPower,119,0.00,2.00,4.00,7.00,11.50,14.20,15.00,16.00,16.00,true
Position+Archetype,ATH,Weakside,PuntAccuracy,119,0.00,2.00,5.00,8.00,11.00,14.00,14.00,15.82,16.00,true
Position+Archetype,ATH,Weakside,PuntPower,119,0.00,2.80,6.00,8.00,10.00,14.00,14.10,15.00,15.00,true
Position+Archetype,ATH,Soccer Player,Speed,106,10.00,13.50,17.00,22.50,26.00,32.00,32.75,35.95,37.00,true
Position+Archetype,ATH,Soccer Player,Agility,106,16.00,18.00,21.00,28.00,33.00,37.00,39.75,40.00,42.00,true
Position+Archetype,ATH,Soccer Player,FootballIQ,106,7.00,10.00,12.00,15.00,20.75,25.00,25.00,29.90,32.00,true
Position+Archetype,ATH,Soccer Player,Strength,106,1.00,5.00,7.00,11.00,17.00,21.00,23.50,25.00,25.00,true
Position+Archetype,ATH,Soccer Player,Carrying,106,1.00,4.00,7.00,10.00,13.00,17.50,19.75,24.80,26.00,true
Position+Archetype,ATH,Soccer Player,Catching,106,5.00,10.00,12.00,16.00,20.00,24.50,27.00,28.95,29.00,true
Position+Archetype,ATH,Soccer Player,RouteRunning,106,1.00,6.00,9.00,11.00,14.75,19.50,22.00,23.95,28.00,true
Position+Archetype,ATH,Soccer Player,ZoneCoverage,106,0.00,3.00,5.00,7.00,10.00,13.00,14.00,15.00,15.00,true
Position+Archetype,ATH,Soccer Player,ManCoverage,106,0.00,2.00,5.00,7.50,10.00,13.00,14.00,14.00,15.00,true
Position+Archetype,ATH,Soccer Player,Tackle,106,0.00,3.00,5.00,8.00,11.00,14.00,16.50,20.90,23.00,true
Position+Archetype,ATH,Soccer Player,PassBlock,106,0.00,1.00,4.00,7.50,10.00,13.50,14.00,15.00,15.00,true
Position+Archetype,ATH,Soccer Player,RunBlock,106,0.00,2.50,5.00,8.00,10.00,12.50,13.00,15.00,15.00,true
Position+Archetype,ATH,Soccer Player,PassRush,106,0.00,4.50,7.00,9.00,11.00,12.00,12.75,15.95,18.00,true
Position+Archetype,ATH,Soccer Player,RunDefense,106,0.00,2.00,4.25,7.00,10.00,12.50,14.00,14.95,15.00,true
